id,url,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain
662585dfa9efe18f4d85c981,https://helpcenter-manager-business.netlify.app/appeal_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,46,FALSE,TRUE
662585dfa9efe18f4d85c97d,https://helpcenter-manager-business.netlify.app/review_case_ID,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,21,FALSE,TRUE
662585dfa9efe18f4d85c97b,https://queue-ingridmccants.pages.dev/help/contact/628525363421743,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
662585dfa9efe18f4d85c97a,https://queue-ingridmccants.pages.dev/help/contact/566176937107547,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
662585dfa9efe18f4d85c979,https://queue-ingridmccants.pages.dev/help/contact/24062510582099,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
662585dfa9efe18f4d85c978,https://checkpoint23241231561589123.com/,2024-04-19T07:31:24Z,2024-04-19T07:39:34Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,163,TRUE,FALSE
662585dfa9efe18f4d85c977,https://4es3z63zxxxa.providers-of-server-management.cfd/review-case/?id=2104as6a8a,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662585dfa9efe18f4d85c976,https://sorewayinazewa.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,70,FALSE,TRUE
66257eb1a9efe18f4d85c975,https://serversupport2233.weeblysite.com/,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,212,FALSE,TRUE
66257eb1a9efe18f4d85c974,https://www.tecbits.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,FALSE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257eb1a9efe18f4d85c973,https://djb3iu.dew4.my.id/,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,233,FALSE,TRUE
66257eb1a9efe18f4d85c972,https://c0dtg3h.vyiz.my.id/,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,292,FALSE,TRUE
66257eb1a9efe18f4d85c971,https://fs.wopdj.cyou/,2023-06-26T05:45:20.0Z,2023-08-31T17:11:55.0Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66257eb1a9efe18f4d85c96f,https://startnewsamericans.s3.amazonaws.com/index.html,2005-08-18T02:10:45Z,2024-01-29T18:09:26Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,509,55,FALSE,TRUE
66257eb0a9efe18f4d85c96d,https://123remotejobs.com/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,2023-10-22T10:16:36Z,2023-10-22T10:18:36Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,549,FALSE,FALSE
66257eb0a9efe18f4d85c96c,https://www.ndrofaria.melanciadesign.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257eb0a9efe18f4d85c96a,https://help.meta-police0388.me/help/contact/84967227886745,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257eb0a9efe18f4d85c963,https://queue-ingridmccants.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE
66257eb0a9efe18f4d85c962,https://customer-reception-information-support-centerd-d57.pages.dev/29603945,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
66257eb0a9efe18f4d85c961,https://customer-reception-information-support-centerd-d57.pages.dev/29603945.html,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
66257eb0a9efe18f4d85c960,https://tvkjfahkijp0.options-for-website-deployment.cfd/review-case/?id=2104vhgf4t,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257eb0a9efe18f4d85c95f,https://tangerine-piroshki-92ed27.netlify.app/id.html/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66257eb0a9efe18f4d85c95e,https://chat-whatsapp85010.my-url.art/index.php,2023-04-03T20:08:55.0Z,2024-04-04T00:30:51.0Z,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257eb0a9efe18f4d85c95d,https://www.123homeoffice.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,FALSE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257eb0a9efe18f4d85c95c,https://outline-requirements-4c94dc.netlify.app/appeal/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66257eb0a9efe18f4d85c95b,https://www.passeionline.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257eb0a9efe18f4d85c95a,https://establish-guidelines-c05318.netlify.app/appeal/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66257eb0a9efe18f4d85c959,https://www.casaperfeitadecor.com/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,2023-04-30T12:27:06Z,2024-03-21T19:43:29Z,FALSE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,211,130,FALSE,TRUE
66257eb0a9efe18f4d85c958,https://www.melanciadesign.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257eb0a9efe18f4d85c957,https://grupoelenavi.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,FALSE
66257eb0a9efe18f4d85c956,https://www.grupoelenavi.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257b0da9efe18f4d85c953,https://shegdhd.weeblysite.com/,2012-12-19T04:07:22Z,2023-12-19T08:45:56Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,2,-2,4,212,FALSE,TRUE
66257768a9efe18f4d85c950,https://www.itstoreindia.com/web/info.php,2017-09-17T11:49:38Z,2023-09-27T06:08:09Z,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,-1,-1,130,FALSE,TRUE
66257768a9efe18f4d85c94c,https://swisspassmeinsbbcff.sviluppo.host/abo/auth/Entry.php,2017-05-12T11:26:43.0Z,2024-03-28T17:01:37.0Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66257768a9efe18f4d85c94a,https://bvf54bg6fggh6.fanlink.tv/uMPs,2024-03-08t19:07:52z,2024-03-26t21:28:19z,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,-2,3,244,FALSE,TRUE
66257768a9efe18f4d85c948,https://chat-whatsapp85010.my-url.art/,2023-04-03T20:08:55.0Z,2024-04-04T00:30:51.0Z,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257768a9efe18f4d85c947,https://www.edusolutionsvirtual.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257768a9efe18f4d85c945,https://www.guiasaolourenco.com/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,2024-02-19T18:43:49Z,2024-04-27T10:17:21Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66257768a9efe18f4d85c944,https://mail.passeionline.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257768a9efe18f4d85c943,https://student.anonrev.com/,2023-09-17T16:43:03Z,2023-09-17T16:43:40Z,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257768a9efe18f4d85c941,https://www.guiasaolourenco.com.guiasaolourenco.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,FALSE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257768a9efe18f4d85c940,https://fb-work-violations.glitch.me/next.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,60,FALSE,TRUE
66257768a9efe18f4d85c93f,https://instagram-cloud.com/,2024-04-18T18:38:09Z,2024-04-29T11:21:33Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE
66257768a9efe18f4d85c93d,https://ftp.servergoulart.com/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,2023-09-05T13:26:35Z,2023-09-05T18:32:21Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,2,-2,0,130,FALSE,TRUE
66257768a9efe18f4d85c93c,https://mail.ndrofaria.net/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,2007-08-21T16:22:16Z,2024-02-27T12:38:41Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,-1,-1,160,FALSE,TRUE
66257768a9efe18f4d85c93b,https://mail.institutolockmann.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257768a9efe18f4d85c939,https://mail.grupoelenavi.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,TRUE
66257768a9efe18f4d85c936,https://ancorserv.com.br/~transrio/wp-includes/blocks/archives/slider/?1=36&i=210110,,,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,1330,119,FALSE,FALSE
66257768a9efe18f4d85c930,https://help.meta-police0388.me/help/contact/605206102320902,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66257768a9efe18f4d85c92f,https://tangerine-piroshki-92ed27.netlify.app/id.html/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
662573d4a9efe18f4d85c92b,https://customer-reception-information-support-centerh-4vz.pages.dev/29603945,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662573d4a9efe18f4d85c92a,https://customer-reception-information-support-centerh-4vz.pages.dev/29603945.html,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662573d4a9efe18f4d85c929,https://help.meta-police0388.me/help/contact/355954851076657,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c928,https://pemulihan-data-acounts.weebly.com/,2006-03-29T00:25:07Z,2024-03-29T00:47:12Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,72,89,FALSE,TRUE
662573d4a9efe18f4d85c927,https://account-fb-security-ww263-25ca9c.netlify.app/form.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,61,FALSE,TRUE
662573d4a9efe18f4d85c925,https://customer-reception-information-support-centerg-cyv.pages.dev/29603945,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662573d4a9efe18f4d85c924,https://customer-reception-information-support-centerg-cyv.pages.dev/29603945.html,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
662573d4a9efe18f4d85c923,https://wsas.c69487sedwqer.icu/,2024-04-18T07:36:52.0Z,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c922,https://wsas.ad54568sd.icu/,2024-04-18T07:36:53.0Z,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c920,https://wsas.e4dasdw54.icu/,2024-04-18T07:36:51.0Z,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c91d,https://wsas.d569689asd.icu/,2024-04-18T07:36:52.0Z,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c91a,https://92phvhzt9sga.providers-of-server-management.cfd/review-case/?id=2104cb1aqw,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
662573d4a9efe18f4d85c919,https://mustafarazashaikh.github.io/facebookloginpage/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,173,FALSE,TRUE
662573d4a9efe18f4d85c917,https://establish-guidelines.netlify.app/appeal,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
662573d4a9efe18f4d85c915,https://establish-guidelines-c05318.netlify.app/appeal/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
662573d4a9efe18f4d85c914,https://keen-horse-154973.netlify.app/support_case_id/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
662573d4a9efe18f4d85c913,https://outline-requirements-b58a3f.netlify.app/appeal/index.html,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66256caaa9efe18f4d85c911,https://help.meta-police0388.me/help/contact/442303031708011,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256caaa9efe18f4d85c910,https://help-cent.github.io/sbmit-rquest,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,171,FALSE,TRUE
66256caaa9efe18f4d85c90f,https://help.meta-police0388.me/help/contact/166288060964982,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256caaa9efe18f4d85c90e,https://i4firz7zjbis.solutions-for-digital-hosting.cfd/review-case/?id=2104vhec6t,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256caaa9efe18f4d85c90d,https://facebokteam.github.io/login.user-3763893,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,155,FALSE,TRUE
66256caaa9efe18f4d85c90c,https://huzaifacode1.github.io/facebook-login,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,172,FALSE,TRUE
66256ca9a9efe18f4d85c90b,https://keen-horse-154973.netlify.app/support_case_id,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,595,FALSE,TRUE
66256ca9a9efe18f4d85c908,https://help-cent.github.io/sbmit-rquest/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,171,FALSE,TRUE
66256ca9a9efe18f4d85c907,https://customer-reception-information-support-centerk-ddp.pages.dev/29603945,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
66256ca9a9efe18f4d85c906,https://customer-reception-information-support-centerk-ddp.pages.dev/29603945.html,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,525,FALSE,TRUE
66256ca9a9efe18f4d85c905,https://huzaifacode1.github.io/facebook-login/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,172,FALSE,TRUE
66256ca9a9efe18f4d85c904,https://oqx6efw8chs7.solutions-for-digital-hosting.cfd/review-case/?id=2104vhoi7n,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256ca9a9efe18f4d85c903,https://sp-noreplyfb-calier1287332.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE
66256ca9a9efe18f4d85c902,https://www.casehelp-8206194532.click/,2024-02-21T20:42:42.763Z,2024-04-23T03:23:58.694Z,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256ca9a9efe18f4d85c901,https://mrz59ps5h9m4.offering-cloud-services.cfd/review-case/?id=21045aqzcb1q9w,2024-04-21T01:55:59.0Z,2024-04-21T02:10:54.0Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256ca9a9efe18f4d85c900,https://mariyamirfan.github.io/facebook-project/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,173,FALSE,TRUE
66256ca9a9efe18f4d85c8ff,https://3md7znnsjoyc.solutions-for-digital-hosting.cfd/review-case/?id=2104u9i9w3,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256ca9a9efe18f4d85c8fe,https://doxrishabh.github.io/Facebook-LogInPage-Clone/index.html,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,174,FALSE,TRUE
66256ca9a9efe18f4d85c8fc,https://mustafarazashaikh.github.io/facebookloginpage,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,173,FALSE,TRUE
66256ca9a9efe18f4d85c8fa,https://rainbow-faloodeh-2978e5.netlify.app/id.html/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66256ca9a9efe18f4d85c8f9,https://outline-requirements-4c94dc.netlify.app/appeal/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66256ca9a9efe18f4d85c8f8,https://wsas.bdf578e.icu/,2024-04-18T07:36:51.0Z,,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE
66256ca9a9efe18f4d85c8f7,https://request-meta-info.glitch.me/next.html,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,60,FALSE,TRUE
66256ca9a9efe18f4d85c8f6,https://request-meta-info.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,14,FALSE,TRUE
66256ca9a9efe18f4d85c8f4,https://outline-requirements-b58a3f.netlify.app/appeal/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66256a2ba9efe18f4d85c8ef,https://node-secure.pages.dev/synchronize,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,335,FALSE,TRUE
66256a2ba9efe18f4d85c8ee,https://grreen-btc.pages.dev/next/walletpage.php,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,332,FALSE,TRUE
66256a2ba9efe18f4d85c8ec,https://giaqueeniebeautysalon.github.io/exodus/,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,573,FALSE,TRUE
662568eca9efe18f4d85c8e5,https://verify-yourpage-account.netlify.app/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,49,FALSE,TRUE
662568eca9efe18f4d85c8e4,https://this-video-againts-facebook.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,43,FALSE,TRUE
662568eca9efe18f4d85c8e3,https://apply-account-halpline-a234.replit.app/,2021-04-16T20:44:58Z,2024-02-11T19:54:10Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,2,-2,0,40,FALSE,TRUE
662568eca9efe18f4d85c8e2,https://violation--form--64.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,44,FALSE,TRUE
662568eca9efe18f4d85c8e1,https://copright-vedio-appel.netlify.app/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,49,FALSE,TRUE
66256550a9efe18f4d85c8de,https://sandraaa.pages.dev/,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,64,FALSE,TRUE
66256550a9efe18f4d85c8dd,https://fhb3ih.dew4.my.id/,2013-09-09T16:18:48,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,243,305,FALSE,TRUE
66256550a9efe18f4d85c8db,https://carefyi.org/3o0z7a,1997-03-29T05:00:00Z,2023-04-26T19:04:19Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,251,FALSE,TRUE
66256550a9efe18f4d85c8d9,https://help.meta-police0388.me/help/contact/197108219993236,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256550a9efe18f4d85c8d8,https://help.meta-police0388.me/help/contact/758083908852190,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66256550a9efe18f4d85c8d7,https://pleseregulersinactived.github.io/annonsnterprofsjonel/uploud/,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,147,FALSE,TRUE
66256550a9efe18f4d85c8d5,https://doxrishabh.github.io/Facebook-LogInPage-Clone,2013-03-08T19:12:48Z,2023-02-09T09:11:27Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,378,174,FALSE,TRUE
662561aea9efe18f4d85c8d4,https://uspssales.com/forbidden,2024-04-19T07:43:42Z,2024-04-19T07:43:42Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,112,50,FALSE,FALSE
66255e12a9efe18f4d85c8cc,https://help.meta-police0388.me/help/contact/579328485265464,expired,,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE
66255e12a9efe18f4d85c8cb,https://next-acts-salzdraw.pages.dev/help/contact/648092179377293,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
66255e12a9efe18f4d85c8ca,https://next-acts-salzdraw.pages.dev/help/contact/397724428867346,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
66255e12a9efe18f4d85c8c9,https://abrupt-rain-sorrel.glitch.me/,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,29,FALSE,TRUE
66255e12a9efe18f4d85c8c8,https://dwczf.dnptgq.biz.id/index.php?gToken=verified,2013-09-09T16:13:36,2019-09-10T00:05:21,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,490,89,FALSE,TRUE
66255e12a9efe18f4d85c8c7,https://next-acts-salzdraw.pages.dev/help/contact/185315879800969,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
66255e12a9efe18f4d85c8c6,https://next-acts-salzdraw.pages.dev/help/contact/894320433911729,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
66255e12a9efe18f4d85c8c5,https://next-acts-salzdraw.pages.dev/help/contact/541623669455721,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE
66255e12a9efe18f4d85c8c4,https://define-parameters-3e4138.netlify.app/appeal/,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,554,FALSE,TRUE
66255b90a9efe18f4d85c8be,https://cloudflare-ipfs.com/ipfs/bafybeie6n3a6rgbzn4r3jg5yn6gwckiqs3mjerd3ichr5ogxthe6pumed4/mtrdwb.html#noc@cloudflare.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,447,FALSE,FALSE
66255b90a9efe18f4d85c8bd,https://ninjacuptv.com,2024-03-27T15:45:25Z,2024-03-27T18:22:16Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE
