id,url,domain,main_domain,creation_date,updated_date,control_over_dns,domain_indexed,known_hosting,is_archived,control_over_ssl,num_archives,between_archives_similarity,phish_archives_similarity,between_archives_distance,phish_archives_distance,is_on_root,is_subdomain,verified_category
66290c8ba9efe18f4d85f442,https://kals-chlodwigsemicubvb.pages.dev/help/contact/141479561128821,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66291022a9efe18f4d85f44a,https://0f2618684d.nxcli.io/new.php/?token=,0f2618684d.nxcli.io,nxcli.io,2017-12-05T19:38:55Z,2023-07-25T01:05:56Z,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,TRUE,shared_domain
6629128ba9efe18f4d85f44d,https://cloudflare-ipfs.com/ipfs/bafkreidfkgg2i2pibli5nca5so2imyk7y7tgqbdlolb3pnd33g6lou5ro4,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,453,FALSE,FALSE,shared_domain
6629128ba9efe18f4d85f44e,https://cloudflare-ipfs.com/ipfs/bafybeifqjkpk37nrplqazzkk4wpr2gcdfhqgb335u5gsuo7zgxn4dqbwnq/uc-shippingdocuments012524.html,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,466,FALSE,FALSE,shared_domain
6629128ba9efe18f4d85f44f,https://cloudflare-ipfs.com/ipfs/bafkreib43aadfqjwd4fyagnm65ardxyjyns3ypha5fyn7ygsirefmismt4,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,457,FALSE,FALSE,shared_domain
6629128ba9efe18f4d85f450,https://cloudflare-ipfs.com/ipfs/bafybeibsj73iuvwg35hfrytrwuam7xuayhczjoqbzvpk3ug7obajkf2ioq,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,465,FALSE,FALSE,shared_domain
6629128ba9efe18f4d85f451,https://cloudflare-ipfs.com/ipfs/bafybeibsj73iuvwg35hfrytrwuam7xuayhczjoqbzvpk3ug7obajkf2ioq/,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,465,FALSE,FALSE,shared_domain
6629128ba9efe18f4d85f453,https://docs.google.com/presentation/d/e/2PACX-1vRzJ9U-U-bNlwO_tne_VIT65AOjnVpyWxdaNmizP3JMl-BLR5fpXIyBMHEqKfM58Q4N2UlMbiOIDHAI/pub?start=true&amp;loop=true&amp;delayms=1000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
6629128ba9efe18f4d85f454,https://docs.google.com/presentation/d/e/2PACX-1vTb5DgYa7pr0rP1OvO10qcVlFAZmFIgKOjweWVdGIKWteJzREc_D867NfzOqOSG1_U_SQkkyQY_F9uh/pub?start=true&amp;loop=true&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,203,FALSE,TRUE,shared_domain
662913d9a9efe18f4d85f45d,https://attemailsupport.pages.dev/att_screen,attemailsupport.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,86,FALSE,TRUE,shared_domain
662913d9a9efe18f4d85f45e,https://5937728.com/,5937728.com,5937728.com,2023-06-19T18:22:46Z,2024-04-23T03:05:37Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,-2,1,999,TRUE,FALSE,attackers_domain
662913d9a9efe18f4d85f467,https://spoonriver.com/cafebrenda/layout/others/index.html,spoonriver.com,spoonriver.com,1997-12-18T05:00:00Z,2024-03-18T00:30:22Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,2,-2,2,112,FALSE,FALSE,compromised_domain
662913d9a9efe18f4d85f468,https://docs.google.com/presentation/d/e/2PACX-1vQq3mQPUxeisKoe7uPl4Z8D1HlrFS33o1mv1q4dvnvXwU9QgzZPFrrvF2-a1wg6-tux9YBzV8JO9tui/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
662913d9a9efe18f4d85f469,https://business-modern.info/app/contact/reviewID_ff1def6b27eac83d17a47847e61dec,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f46a,https://business-modern.info/app/contact/reviewID_57fd22396be3e7b8c416b4b9e5c796,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f46b,https://policy-infractions-by-ad-account-opal.vercel.app/,policy-infractions-by-ad-account-opal.vercel.app,vercel.app,2020-01-28T03:03:04Z,2024-04-04T12:45:06Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,225,446,FALSE,TRUE,shared_domain
662913d9a9efe18f4d85f46c,https://t.co/b9PuKamwkO,twitter.com,twitter.com,2000-01-21T16:28:17Z,2024-01-17T06:10:05Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,2,-2,0,550,FALSE,FALSE,shared_domain
662913d9a9efe18f4d85f46e,https://business-modern.info/app/contact/reviewID_18c969951df66bc01f0517a0678eb9?&uYdG-=9I3mkz5bviqzeRt,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f470,https://business-modern.info/app/contact/reviewID_fbeaae18ec44e4d80018c80af6a08a?&n1dZv=YcFwMIuWoHvHr6u,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f471,https://business-modern.info/app/contact/reviewID_59f6f64c56483fc7ba07f00567d741,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f472,https://business-modern.info/app/contact/reviewID_e0544a5141da2b1d4b53f8232be33d,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f473,https://business-modern.info/app/contact/reviewID_0fd2d048bddcc03272cdcd4bfbef6d?&kOC8R=qDtPECW8Xyr5Ck_,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f474,https://business-modern.info/app/contact/reviewID_13512fb5e57e3074f901ceba44a9c7,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913d9a9efe18f4d85f475,https://business-modern.info/app/contact/reviewID_05af3e946ae830497ad1b8e339690f,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f476,https://business-modern.info/app/contact/reviewID_78b9dc19af399f33fff65620ac91a3,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f477,https://ana-vfelisa29.pages.dev/,ana-vfelisa29.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE,shared_domain
662913daa9efe18f4d85f478,https://business-modern.info/app/contact/reviewID_7305f2cb521a0ab116b15b9c3ea995?&mqJ6S=eabNUFd0BuHLaG6,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f479,https://business-modern.info/app/contact/reviewID_77d90cbaff6c5a2a5aca596ed7bc94?&_efha=FzFRCCplpqMUX6f,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f47a,https://business-modern.info/app/contact/reviewID_6c0c18df9488b1522aa194712166d0?&eTpOy=BTlNoCzsjmMGYtH,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f47b,https://business-modern.info/app/contact/reviewID_a284b05c14d5a47be667809df0c035,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f47c,https://kals-chlodwigsemicubvb.pages.dev/help/contact/727628346951932,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
662913daa9efe18f4d85f47d,https://business-modern.info/app/contact/reviewID_164606ec7dd3ccf397787f9c8be9db?&H7Ou9=srdybm-ZfYPqjqU,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f47f,https://business-modern.info/app/contact/reviewID_9bb355db74f431e3bd4d473f80e407?&kpLAe=oq0qx_hvB1b0D05,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f483,https://business-modern.info/app/contact/reviewID_8708c012939599bf90d74b8c3c24e4?&Yu8Tw=3QOIATVIwpp6pup,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f484,https://business-modern.info/app/contact/reviewID_7a16169a9f0877637b97921b985d3c?&QQpYl=jCDmHHoSx9sIEbl,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
662913daa9efe18f4d85f485,https://business-modern.info/app/contact/reviewID_ff3c8a9f3ef8d49a25baa53e4ad0ea?&yDQzs=l3HRG5E_9Vaaz00,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
66291771a9efe18f4d85f489,https://account-complaint-support-10006873460.netlify.app/form-10293728372,account-complaint-support-10006873460.netlify.app,netlify.app,2018-05-08T22:48:05Z,2024-04-11T16:00:14Z,TRUE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,49,61,FALSE,TRUE,shared_domain
66291771a9efe18f4d85f48c,https://docs.google.com/presentation/d/e/2PACX-1vQtEUzWMukZjMFUTb_WwVnRJpdvRvkeHdlPuNQvEv5NFleV56bZuSFArUkM49l71oYkoW36lCm7Ch-z/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,203,FALSE,TRUE,shared_domain
66291771a9efe18f4d85f48d,https://docs.google.com/presentation/d/e/2PACX-1vRkEXXgNmgQNg1yY5BiF62KuDm2Mhc44KGZUrYLRnv_S43odm7C9PXYJimsox4Is7tt-WoKlXsMSlRD/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,205,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f48e,https://pub-431046b43b84431ea1b4a212cd34e302.r2.dev/glogin.html,pub-431046b43b84431ea1b4a212cd34e302.r2.dev,r2.dev,2022-08-23T14:38:38Z,2023-09-04T18:27:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,304,88,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f48f,https://urpzj.com/,urpzj.com,urpzj.com,2024-04-24T11:30:01Z,2024-04-24T11:35:51Z,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
66291b0ba9efe18f4d85f492,https://usmtkxdz.work/,usmtkxdz.work,usmtkxdz.work,2024-04-23T16:38:56Z,2024-04-23T16:41:31Z,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
66291b0ba9efe18f4d85f495,https://ana-vfelisa29.pages.dev/,ana-vfelisa29.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f496,https://admin-metacheckclev.com/,admin-metacheckclev.com,admin-metacheckclev.com,2024-04-23T23:06:50Z,2024-04-25T09:49:07Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
66291b0ba9efe18f4d85f497,https://active.securepagesentry.me/,active.securepagesentry.me,securepagesentry.me,2024-04-16T21:54:48Z,2024-04-21T21:55:10Z,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,-2,-2,FALSE,TRUE,attackers_domain
66291b0ba9efe18f4d85f499,https://kals-chlodwigsemicubvb.pages.dev/help/contact/326378165940943,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f49a,https://kals-chlodwigsemicubvb.pages.dev/help/contact/616018389512583,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f49b,https://kals-chlodwigsemicubvb.pages.dev/help/contact/889480410856733,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f49c,https://kals-chlodwigsemicubvb.pages.dev/help/contact/268641447431518,kals-chlodwigsemicubvb.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,48,FALSE,TRUE,shared_domain
66291b0ba9efe18f4d85f4a4,https://business-modern.info/app/contact/reviewID_323d43aa9ee4a1299e3f36724de0a7,business-modern.info,business-modern.info,2024-04-20T10:53:34Z,2024-04-25T10:54:00Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,FALSE,FALSE,attackers_domain
66291ec9a9efe18f4d85f4b0,https://docs.google.com/presentation/d/e/2PACX-1vSF7K0JU8ouekDfh03lywjb4Ag_qCDKl43azDjXnRUdENGjJoJH36UfgKmb6a0wJqBRCCriVUHoH3S0/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
66291ec9a9efe18f4d85f4b4,https://whatapps-hk.io/index.html,whatapps-hk.io,whatapps-hk.io,2024-04-11T11:58:04Z,2024-04-29T14:15:56Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,19,FALSE,FALSE,attackers_domain
66291ec9a9efe18f4d85f4b5,https://whatapp-hk.vip/index.html,whatapp-hk.vip,whatapp-hk.vip,2024-04-11T11:58:08Z,2024-04-19T09:10:11Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,19,FALSE,FALSE,attackers_domain
66291ec9a9efe18f4d85f4b7,https://what-apps.cc/index.html,what-apps.cc,what-apps.cc,2024-04-11T12:02:31Z,2024-04-29T14:15:56Z,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,-1,19,FALSE,FALSE,attackers_domain
66291ec9a9efe18f4d85f4b9,https://signinattdynamic2.weebly.com/,signinattdynamic2.weebly.com,weebly.com,2006-03-29T00:25:07Z,2024-03-29T00:47:12Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,72,90,FALSE,TRUE,shared_domain
66291ec9a9efe18f4d85f4ba,https://pub-77ba5503a5ff418ea84b83be5a6e9368.r2.dev/webmailsctp.html#reporter@apwg.org,pub-77ba5503a5ff418ea84b83be5a6e9368.r2.dev,r2.dev,2022-08-23T14:38:38Z,2023-09-04T18:27:26Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,304,95,FALSE,TRUE,shared_domain
66291ec9a9efe18f4d85f4bb,https://www.cakeresume.com/at-t-64db19,www.cakeresume.com,cakeresume.com,2013-06-05T00:31:41Z,2022-10-11T03:15:22Z,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,-1,-1,1250,FALSE,TRUE,shared_domain
66291ec9a9efe18f4d85f4bc,https://talktalk-ab8f0d.webflow.io/,talktalk-ab8f0d.webflow.io,webflow.io,2013-05-08T02:20:57Z,2024-02-20T21:07:57Z,FALSE,TRUE,TRUE,TRUE,FALSE,2,-2,-2,77,169,FALSE,TRUE,shared_domain
66291ec9a9efe18f4d85f4bd,https://bafybeid2jvwjq6cvfiq73msegr52j4h5xq7nqpar3xqoz6xlliwihdzg24.ipfs.cf-ipfs.com/ghost185.html,bafybeid2jvwjq6cvfiq73msegr52j4h5xq7nqpar3xqoz6xlliwihdzg24.ipfs.cf-ipfs.com,cf-ipfs.com,2018-12-05T16:31:16Z,2023-03-18T11:05:29Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,1073,114,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4c3,https://docs.google.com/presentation/d/e/2PACX-1vQq3mQPUxeisKoe7uPl4Z8D1HlrFS33o1mv1q4dvnvXwU9QgzZPFrrvF2-a1wg6-tux9YBzV8JO9tui/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4c6,https://cloudflare-ipfs.com/ipfs/bafybeidzk3swh5bpe5cxfbfp2uqog3lbtbpf2fyxkkcvial4ehcyaluacm/index-ikn.html,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,441,FALSE,FALSE,shared_domain
662920bca9efe18f4d85f4c7,https://cloudflare-ipfs.com/ipfs/bafybeiggae2bb3ljgn63yp2c6f5t54chqwbp7knwuj5hfpy7tdwqez6r4m/?mc_phishing_protection_id=28396-cokf6ved6hvsqeujs97g,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,392,FALSE,FALSE,shared_domain
662920bca9efe18f4d85f4ce,https://googleads.g.doubleclick.net/pcs/click?xai=AKAOjssyyO0wZS6nrn4QFiqdYKqNllk6QFSyOwvFiN7c5GXbmHq7_LS7EUdUoq0AS5z00r8YW1RwSvZtNXgt6dRog8wWi8k8v4qEME9X753-r2rHYmzaIbaQTx1vz8nAqhQ82g3Azcl25QuelqpivHiuYXEyA0xRZk-V1KLZGRavxCEGvkGDoqnjV3jU78r2TlN4T1kN5oAJWcFPheJJoSXtaOnUH4PNZv-Q9t6eC8XuS7hd5turmmAUlVHwH161KJMWe_7Wxv90uSFOUXg_yCst_r2cDD7_zIA8isVdeoJ-aaI5XDkiyNoEtwl4uxLVfPlGpCrgNrDIlgh9f4LKgBAB6IE9kowlBFBEImFi9JFDisghQFo0HyRcQgiYS9qpt6ls4PpSPAFhEtBgWETjUSi2S5T_q3SH79pka2HAfQarvRvwv-Bp1I2g7PD1jQ&amp;sai=AMfl-YST2Lv5qYlEFezk62ee5ZyIJAa-bc5BNVWnuscEml3iT6o9EHxul20ij9J3HoORbFQP9JkGsE5faEEG1UbQ-MoGi5aFNeFIrOfvETF5AWuvm0hguQzJH8O7XmtWTg&amp;sig=Cg0ArKJSzLcGn1PmN0hg&amp;fbs_aeid=%5Bgw_fbsaeid%5D&amp;adurl=https://qrco.de/bezU82?userID=YBFTzMXQ,googleads.g.doubleclick.net,doubleclick.net,1996-01-16T05:00:00Z,2023-12-16T09:56:50Z,TRUE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,17,202,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4cf,https://docs.google.com/presentation/d/e/2PACX-1vQN2_N3VssZ78ueD8glH3Jp-iUQavmQhyEelw8-tqfBQUk-Rx-CtuyKKshBKTjBEKpDuglP_YzcfaTw/pub?start=true&loop=true&delayms=3000&slide=id.p,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,203,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4d0,https://docs.google.com/presentation/d/e/2PACX-1vQN2_N3VssZ78ueD8glH3Jp-iUQavmQhyEelw8-tqfBQUk-Rx-CtuyKKshBKTjBEKpDuglP_YzcfaTw/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4d1,https://docs.google.com/presentation/d/e/2PACX-1vQHd_p6YJBYMrHpvhjihhcA3MlFdJS1DXkLGCyrCep9c81_80-fWG6xvanazwILhbF_syrtErPG-eXp/pub?start=false&loop=false&delayms=3000&pli=1&slide=id.p,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4d2,https://docs.google.com/presentation/d/e/2PACX-1vQHd_p6YJBYMrHpvhjihhcA3MlFdJS1DXkLGCyrCep9c81_80-fWG6xvanazwILhbF_syrtErPG-eXp/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,204,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4d6,https://docs.google.com/presentation/d/e/2PACX-1vQCjqgvdWdFmXMHu9vqf5OygBxn9ihnyiJXkxN5OJFXtiLSuW6jOVp41O8iX2NucfMcz3IeSRD1aBuo/pub?start=false&amp;loop=false&amp;delayms=3000,docs.google.com,google.com,1997-09-15T04:00:00Z,2019-09-09T15:39:04Z,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,-1,-1,206,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4dc,https://cloudflare-ipfs.com/ipfs/bafybeihzgknwagfwotqkkf5xbbqowxxikqnnecczyiguhq2xgtgtlricym#example@example.com,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,434,FALSE,FALSE,shared_domain
662920bca9efe18f4d85f4e0,https://website-63477.convertflowpages.com/page-164461,website-63477.convertflowpages.com,convertflowpages.com,2018-05-21T23:56:44Z,2023-03-15T13:40:45Z,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,-2,0,5,FALSE,TRUE,shared_domain
662920bca9efe18f4d85f4e1,https://cloudflare-ipfs.com/ipfs/QmUSbnykxXSBXpwfVXK8Kd3PPZ7PrtNYMpeiSEVgibUx2E,cloudflare-ipfs.com,cloudflare-ipfs.com,2018-05-30T14:15:34Z,2023-05-03T15:48:48Z,TRUE,TRUE,FALSE,TRUE,TRUE,2,-2,-2,4432,484,FALSE,FALSE,shared_domain
662925eca9efe18f4d85f4e2,https://aedissel.wixsite.com/my-site-1,aedissel.wixsite.com,wixsite.com,2012-05-08T23:35:02Z,2023-05-09T12:27:01Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,430,232,FALSE,TRUE,shared_domain
662925eca9efe18f4d85f4e3,https://violation-policy-submit-info.glitch.me/,violation-policy-submit-info.glitch.me,glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,15,FALSE,TRUE,shared_domain
662925eca9efe18f4d85f4e4,https://violation-policy-submit-info.glitch.me/request.html,violation-policy-submit-info.glitch.me,glitch.me,2008-07-18T18:39:00Z,2023-08-08T17:49:22Z,FALSE,TRUE,FALSE,TRUE,FALSE,2,-2,-2,42,62,FALSE,TRUE,shared_domain
662925eca9efe18f4d85f4e5,https://hk-vvhatsapp.xyz/,hk-vvhatsapp.xyz,hk-vvhatsapp.xyz,2024-04-23T05:58:16.0Z,2024-04-28T06:00:30.0Z,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,-2,-2,TRUE,FALSE,attackers_domain
662925eca9efe18f4d85f4e6,https://sup-robertgaulin359.pages.dev/,sup-robertgaulin359.pages.dev,pages.dev,2020-09-02T02:33:29Z,2023-09-04T18:15:07Z,TRUE,TRUE,TRUE,TRUE,TRUE,2,-2,-2,115,44,FALSE,TRUE,shared_domain
